SSBID1000M,easting,northing,Join_Count,TARGET_FID,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
22810006662000,281500,6662500,1,632,2281000,6662000,281500,6662500,4000,1000000,226,2
22860006662000,286500,6662500,1,637,2286000,6662000,286500,6662500,4000,1000000,226,2
22880006662000,288500,6662500,1,639,2288000,6662000,288500,6662500,4000,1000000,226,2
22900006662000,290500,6662500,1,641,2290000,6662000,290500,6662500,4000,1000000,226,2
22910006662000,291500,6662500,1,642,2291000,6662000,291500,6662500,4000,1000000,226,2
22950006662000,295500,6662500,1,646,2295000,6662000,295500,6662500,4000,1000000,236,2
22960006662000,296500,6662500,1,647,2296000,6662000,296500,6662500,4000,1000000,236,2
22680006663000,268500,6663500,1,669,2268000,6663000,268500,6663500,4000,1000000,233,2
22730006663000,273500,6663500,1,674,2273000,6663000,273500,6663500,4000,1000000,233,2
22740006663000,274500,6663500,1,675,2274000,6663000,274500,6663500,4000,1000000,233,2
22750006663000,275500,6663500,1,676,2275000,6663000,275500,6663500,4000,1000000,234,2
22760006663000,276500,6663500,1,677,2276000,6663000,276500,6663500,4000,1000000,234,2
22770006663000,277500,6663500,1,678,2277000,6663000,277500,6663500,4000,1000000,234,2
22820006663000,282500,6663500,1,683,2282000,6663000,282500,6663500,4000,1000000,226,2
22860006663000,286500,6663500,1,687,2286000,6663000,286500,6663500,4000,1000000,226,2
22880006663000,288500,6663500,1,689,2288000,6663000,288500,6663500,4000,1000000,226,2
22920006663000,292500,6663500,1,693,2292000,6663000,292500,6663500,4000,1000000,226,2
22930006663000,293500,6663500,1,694,2293000,6663000,293500,6663500,4000,1000000,226,2
22940006663000,294500,6663500,1,695,2294000,6663000,294500,6663500,4000,1000000,236,2
22670006664000,267500,6664500,1,718,2267000,6664000,267500,6664500,4000,1000000,233,2
22680006664000,268500,6664500,1,719,2268000,6664000,268500,6664500,4000,1000000,233,2
22720006664000,272500,6664500,1,723,2272000,6664000,272500,6664500,4000,1000000,233,2
22730006664000,273500,6664500,1,724,2273000,6664000,273500,6664500,4000,1000000,233,2
22740006664000,274500,6664500,1,725,2274000,6664000,274500,6664500,4000,1000000,234,2
22750006664000,275500,6664500,1,726,2275000,6664000,275500,6664500,4000,1000000,234,2
22760006664000,276500,6664500,1,727,2276000,6664000,276500,6664500,4000,1000000,234,2
22770006664000,277500,6664500,1,728,2277000,6664000,277500,6664500,4000,1000000,234,2
22780006664000,278500,6664500,1,729,2278000,6664000,278500,6664500,4000,1000000,234,2
22800006664000,280500,6664500,1,731,2280000,6664000,280500,6664500,4000,1000000,234,2
22810006664000,281500,6664500,1,732,2281000,6664000,281500,6664500,4000,1000000,234,2
22820006664000,282500,6664500,1,733,2282000,6664000,282500,6664500,4000,1000000,234,2
22880006664000,288500,6664500,1,739,2288000,6664000,288500,6664500,4000,1000000,235,2
22900006664000,290500,6664500,1,741,2290000,6664000,290500,6664500,4000,1000000,226,2
22930006664000,293500,6664500,1,744,2293000,6664000,293500,6664500,4000,1000000,235,2
22670006665000,267500,6665500,1,768,2267000,6665000,267500,6665500,4000,1000000,233,2
22680006665000,268500,6665500,1,769,2268000,6665000,268500,6665500,4000,1000000,233,2
22730006665000,273500,6665500,1,774,2273000,6665000,273500,6665500,4000,1000000,233,2
22740006665000,274500,6665500,1,775,2274000,6665000,274500,6665500,4000,1000000,234,2
22750006665000,275500,6665500,1,776,2275000,6665000,275500,6665500,4000,1000000,234,2
22760006665000,276500,6665500,1,777,2276000,6665000,276500,6665500,4000,1000000,234,2
22900006665000,290500,6665500,1,791,2290000,6665000,290500,6665500,4000,1000000,235,2
22910006665000,291500,6665500,1,792,2291000,6665000,291500,6665500,4000,1000000,226,2
22930006665000,293500,6665500,1,794,2293000,6665000,293500,6665500,4000,1000000,235,2
22950006665000,295500,6665500,1,796,2295000,6665000,295500,6665500,4000,1000000,236,2
22960006665000,296500,6665500,1,797,2296000,6665000,296500,6665500,4000,1000000,236,2
22660006666000,266500,6666500,1,817,2266000,6666000,266500,6666500,4000,1000000,233,2
22670006666000,267500,6666500,1,818,2267000,6666000,267500,6666500,4000,1000000,233,2
22690006666000,269500,6666500,1,820,2269000,6666000,269500,6666500,4000,1000000,233,2
22720006666000,272500,6666500,1,823,2272000,6666000,272500,6666500,4000,1000000,233,2
22730006666000,273500,6666500,1,824,2273000,6666000,273500,6666500,4000,1000000,233,2
22740006666000,274500,6666500,1,825,2274000,6666000,274500,6666500,4000,1000000,234,2
22750006666000,275500,6666500,1,826,2275000,6666000,275500,6666500,4000,1000000,234,2
22760006666000,276500,6666500,1,827,2276000,6666000,276500,6666500,4000,1000000,234,2
22890006666000,289500,6666500,1,840,2289000,6666000,289500,6666500,4000,1000000,235,2
22900006666000,290500,6666500,1,841,2290000,6666000,290500,6666500,4000,1000000,235,2
22930006666000,293500,6666500,1,844,2293000,6666000,293500,6666500,4000,1000000,235,2
22940006666000,294500,6666500,1,845,2294000,6666000,294500,6666500,4000,1000000,235,2
22950006666000,295500,6666500,1,846,2295000,6666000,295500,6666500,4000,1000000,236,2
22960006666000,296500,6666500,1,847,2296000,6666000,296500,6666500,4000,1000000,236,2
22650006667000,265500,6667500,1,866,2265000,6667000,265500,6667500,4000,1000000,233,2
22660006667000,266500,6667500,1,867,2266000,6667000,266500,6667500,4000,1000000,233,2
22670006667000,267500,6667500,1,868,2267000,6667000,267500,6667500,4000,1000000,233,2
22680006667000,268500,6667500,1,869,2268000,6667000,268500,6667500,4000,1000000,233,2
22690006667000,269500,6667500,1,870,2269000,6667000,269500,6667500,4000,1000000,233,2
22730006667000,273500,6667500,1,874,2273000,6667000,273500,6667500,4000,1000000,233,2
22740006667000,274500,6667500,1,875,2274000,6667000,274500,6667500,4000,1000000,234,2
22750006667000,275500,6667500,1,876,2275000,6667000,275500,6667500,4000,1000000,234,2
22800006667000,280500,6667500,1,881,2280000,6667000,280500,6667500,4000,1000000,234,2
22940006667000,294500,6667500,1,895,2294000,6667000,294500,6667500,4000,1000000,235,2
22950006667000,295500,6667500,1,896,2295000,6667000,295500,6667500,4000,1000000,236,2
22960006667000,296500,6667500,1,897,2296000,6667000,296500,6667500,4000,1000000,236,2
22980006667000,298500,6667500,1,899,2298000,6667000,298500,6667500,4000,1000000,236,2
22650006668000,265500,6668500,1,916,2265000,6668000,265500,6668500,4000,1000000,233,2
22660006668000,266500,6668500,1,917,2266000,6668000,266500,6668500,4000,1000000,233,2
22670006668000,267500,6668500,1,918,2267000,6668000,267500,6668500,4000,1000000,233,2
22680006668000,268500,6668500,1,919,2268000,6668000,268500,6668500,4000,1000000,233,2
22720006668000,272500,6668500,1,923,2272000,6668000,272500,6668500,4000,1000000,233,2
22730006668000,273500,6668500,1,924,2273000,6668000,273500,6668500,4000,1000000,234,2
22740006668000,274500,6668500,1,925,2274000,6668000,274500,6668500,4000,1000000,234,2
22750006668000,275500,6668500,1,926,2275000,6668000,275500,6668500,4000,1000000,234,2
22760006668000,276500,6668500,1,927,2276000,6668000,276500,6668500,4000,1000000,234,2
22830006668000,283500,6668500,1,934,2283000,6668000,283500,6668500,4000,1000000,234,2
22880006668000,288500,6668500,1,939,2288000,6668000,288500,6668500,4000,1000000,235,2
22910006668000,291500,6668500,1,942,2291000,6668000,291500,6668500,4000,1000000,235,2
22930006668000,293500,6668500,1,944,2293000,6668000,293500,6668500,4000,1000000,235,2
22950006668000,295500,6668500,1,946,2295000,6668000,295500,6668500,4000,1000000,235,2
22960006668000,296500,6668500,1,947,2296000,6668000,296500,6668500,4000,1000000,236,2
22650006669000,265500,6669500,1,966,2265000,6669000,265500,6669500,4000,1000000,233,2
22660006669000,266500,6669500,1,967,2266000,6669000,266500,6669500,4000,1000000,233,2
22670006669000,267500,6669500,1,968,2267000,6669000,267500,6669500,4000,1000000,233,2
22680006669000,268500,6669500,1,969,2268000,6669000,268500,6669500,4000,1000000,233,2
22720006669000,272500,6669500,1,973,2272000,6669000,272500,6669500,4000,1000000,233,2
22730006669000,273500,6669500,1,974,2273000,6669000,273500,6669500,4000,1000000,233,2
22740006669000,274500,6669500,1,975,2274000,6669000,274500,6669500,4000,1000000,234,2
22750006669000,275500,6669500,1,976,2275000,6669000,275500,6669500,4000,1000000,234,2
22760006669000,276500,6669500,1,977,2276000,6669000,276500,6669500,4000,1000000,234,2
22830006669000,283500,6669500,1,984,2283000,6669000,283500,6669500,4000,1000000,234,2
22870006669000,287500,6669500,1,988,2287000,6669000,287500,6669500,4000,1000000,235,2
22930006669000,293500,6669500,1,994,2293000,6669000,293500,6669500,4000,1000000,235,2
22640006670000,264500,6670500,1,1015,2264000,6670000,264500,6670500,4000,1000000,233,2
22650006670000,265500,6670500,1,1016,2265000,6670000,265500,6670500,4000,1000000,233,2
22660006670000,266500,6670500,1,1017,2266000,6670000,266500,6670500,4000,1000000,233,2
22670006670000,267500,6670500,1,1018,2267000,6670000,267500,6670500,4000,1000000,233,2
22720006670000,272500,6670500,1,1023,2272000,6670000,272500,6670500,4000,1000000,233,2
22730006670000,273500,6670500,1,1024,2273000,6670000,273500,6670500,4000,1000000,234,2
22740006670000,274500,6670500,1,1025,2274000,6670000,274500,6670500,4000,1000000,234,2
22750006670000,275500,6670500,1,1026,2275000,6670000,275500,6670500,4000,1000000,234,2
22760006670000,276500,6670500,1,1027,2276000,6670000,276500,6670500,4000,1000000,234,2
22830006670000,283500,6670500,1,1034,2283000,6670000,283500,6670500,4000,1000000,234,2
22860006670000,286500,6670500,1,1037,2286000,6670000,286500,6670500,4000,1000000,235,2
22870006670000,287500,6670500,1,1038,2287000,6670000,287500,6670500,4000,1000000,235,2
22890006670000,289500,6670500,1,1040,2289000,6670000,289500,6670500,4000,1000000,235,2
22920006670000,292500,6670500,1,1043,2292000,6670000,292500,6670500,4000,1000000,235,2
22650006671000,265500,6671500,1,1066,2265000,6671000,265500,6671500,4000,1000000,233,2
22660006671000,266500,6671500,1,1067,2266000,6671000,266500,6671500,4000,1000000,233,2
22670006671000,267500,6671500,1,1068,2267000,6671000,267500,6671500,4000,1000000,233,2
22720006671000,272500,6671500,1,1073,2272000,6671000,272500,6671500,4000,1000000,233,2
22730006671000,273500,6671500,1,1074,2273000,6671000,273500,6671500,4000,1000000,234,2
22740006671000,274500,6671500,1,1075,2274000,6671000,274500,6671500,4000,1000000,234,2
22750006671000,275500,6671500,1,1076,2275000,6671000,275500,6671500,4000,1000000,234,2
22760006671000,276500,6671500,1,1077,2276000,6671000,276500,6671500,4000,1000000,234,2
22770006671000,277500,6671500,1,1078,2277000,6671000,277500,6671500,4000,1000000,234,2
22800006671000,280500,6671500,1,1081,2280000,6671000,280500,6671500,4000,1000000,238,2
22830006671000,283500,6671500,1,1084,2283000,6671000,283500,6671500,4000,1000000,235,2
22870006671000,287500,6671500,1,1088,2287000,6671000,287500,6671500,4000,1000000,235,2
22880006671000,288500,6671500,1,1089,2288000,6671000,288500,6671500,4000,1000000,235,2
22610006672000,261500,6672500,1,1112,2261000,6672000,261500,6672500,4000,1000000,233,2
22640006672000,264500,6672500,1,1115,2264000,6672000,264500,6672500,4000,1000000,233,2
22650006672000,265500,6672500,1,1116,2265000,6672000,265500,6672500,4000,1000000,233,2
22660006672000,266500,6672500,1,1117,2266000,6672000,266500,6672500,4000,1000000,233,2
22700006672000,270500,6672500,1,1121,2270000,6672000,270500,6672500,4000,1000000,233,2
22710006672000,271500,6672500,1,1122,2271000,6672000,271500,6672500,4000,1000000,233,2
22720006672000,272500,6672500,1,1123,2272000,6672000,272500,6672500,4000,1000000,233,2
22730006672000,273500,6672500,1,1124,2273000,6672000,273500,6672500,4000,1000000,234,2
22740006672000,274500,6672500,1,1125,2274000,6672000,274500,6672500,4000,1000000,238,2
22750006672000,275500,6672500,1,1126,2275000,6672000,275500,6672500,4000,1000000,238,2
22760006672000,276500,6672500,1,1127,2276000,6672000,276500,6672500,4000,1000000,238,2
22770006672000,277500,6672500,1,1128,2277000,6672000,277500,6672500,4000,1000000,238,2
22800006672000,280500,6672500,1,1131,2280000,6672000,280500,6672500,4000,1000000,238,2
22840006672000,284500,6672500,1,1135,2284000,6672000,284500,6672500,4000,1000000,235,2
22850006672000,285500,6672500,1,1136,2285000,6672000,285500,6672500,4000,1000000,235,2
22940006672000,294500,6672500,1,1145,2294000,6672000,294500,6672500,4000,1000000,235,2
22610006673000,261500,6673500,1,1162,2261000,6673000,261500,6673500,4000,1000000,233,2
22620006673000,262500,6673500,1,1163,2262000,6673000,262500,6673500,4000,1000000,233,2
22630006673000,263500,6673500,1,1164,2263000,6673000,263500,6673500,4000,1000000,233,2
22640006673000,264500,6673500,1,1165,2264000,6673000,264500,6673500,4000,1000000,233,2
22650006673000,265500,6673500,1,1166,2265000,6673000,265500,6673500,4000,1000000,233,2
22690006673000,269500,6673500,1,1170,2269000,6673000,269500,6673500,4000,1000000,233,2
22700006673000,270500,6673500,1,1171,2270000,6673000,270500,6673500,4000,1000000,233,2
22710006673000,271500,6673500,1,1172,2271000,6673000,271500,6673500,4000,1000000,233,2
22720006673000,272500,6673500,1,1173,2272000,6673000,272500,6673500,4000,1000000,233,2
22730006673000,273500,6673500,1,1174,2273000,6673000,273500,6673500,4000,1000000,238,2
22740006673000,274500,6673500,1,1175,2274000,6673000,274500,6673500,4000,1000000,238,2
22750006673000,275500,6673500,1,1176,2275000,6673000,275500,6673500,4000,1000000,238,2
22760006673000,276500,6673500,1,1177,2276000,6673000,276500,6673500,4000,1000000,238,2
22770006673000,277500,6673500,1,1178,2277000,6673000,277500,6673500,4000,1000000,238,2
22820006673000,282500,6673500,1,1183,2282000,6673000,282500,6673500,4000,1000000,235,2
22850006673000,285500,6673500,1,1186,2285000,6673000,285500,6673500,4000,1000000,235,2
22980006673000,298500,6673500,1,1199,2298000,6673000,298500,6673500,4000,1000000,236,2
22990006673000,299500,6673500,1,1200,2299000,6673000,299500,6673500,4000,1000000,236,2
22600006674000,260500,6674500,1,1211,2260000,6674000,260500,6674500,4000,1000000,233,2
22610006674000,261500,6674500,1,1212,2261000,6674000,261500,6674500,4000,1000000,233,2
22620006674000,262500,6674500,1,1213,2262000,6674000,262500,6674500,4000,1000000,233,2
22630006674000,263500,6674500,1,1214,2263000,6674000,263500,6674500,4000,1000000,233,2
22640006674000,264500,6674500,1,1215,2264000,6674000,264500,6674500,4000,1000000,233,2
22650006674000,265500,6674500,1,1216,2265000,6674000,265500,6674500,4000,1000000,233,2
22680006674000,268500,6674500,1,1219,2268000,6674000,268500,6674500,4000,1000000,233,2
22690006674000,269500,6674500,1,1220,2269000,6674000,269500,6674500,4000,1000000,233,2
22700006674000,270500,6674500,1,1221,2270000,6674000,270500,6674500,4000,1000000,233,2
22710006674000,271500,6674500,1,1222,2271000,6674000,271500,6674500,4000,1000000,233,2
22720006674000,272500,6674500,1,1223,2272000,6674000,272500,6674500,4000,1000000,238,2
22730006674000,273500,6674500,1,1224,2273000,6674000,273500,6674500,4000,1000000,238,2
22740006674000,274500,6674500,1,1225,2274000,6674000,274500,6674500,4000,1000000,238,2
22750006674000,275500,6674500,1,1226,2275000,6674000,275500,6674500,4000,1000000,238,2
22760006674000,276500,6674500,1,1227,2276000,6674000,276500,6674500,4000,1000000,238,2
22770006674000,277500,6674500,1,1228,2277000,6674000,277500,6674500,4000,1000000,238,2
22820006674000,282500,6674500,1,1233,2282000,6674000,282500,6674500,4000,1000000,235,2
22830006674000,283500,6674500,1,1234,2283000,6674000,283500,6674500,4000,1000000,235,2
22940006674000,294500,6674500,1,1245,2294000,6674000,294500,6674500,4000,1000000,235,2
22960006674000,296500,6674500,1,1247,2296000,6674000,296500,6674500,4000,1000000,236,2
22970006674000,297500,6674500,1,1248,2297000,6674000,297500,6674500,4000,1000000,236,2
22600006675000,260500,6675500,1,1261,2260000,6675000,260500,6675500,4000,1000000,233,2
22610006675000,261500,6675500,1,1262,2261000,6675000,261500,6675500,4000,1000000,233,2
22620006675000,262500,6675500,1,1263,2262000,6675000,262500,6675500,4000,1000000,233,2
22630006675000,263500,6675500,1,1264,2263000,6675000,263500,6675500,4000,1000000,233,2
22640006675000,264500,6675500,1,1265,2264000,6675000,264500,6675500,4000,1000000,233,2
22660006675000,266500,6675500,1,1267,2266000,6675000,266500,6675500,4000,1000000,233,2
22670006675000,267500,6675500,1,1268,2267000,6675000,267500,6675500,4000,1000000,233,2
22680006675000,268500,6675500,1,1269,2268000,6675000,268500,6675500,4000,1000000,233,2
22690006675000,269500,6675500,1,1270,2269000,6675000,269500,6675500,4000,1000000,233,2
22700006675000,270500,6675500,1,1271,2270000,6675000,270500,6675500,4000,1000000,233,2
22710006675000,271500,6675500,1,1272,2271000,6675000,271500,6675500,4000,1000000,233,2
22720006675000,272500,6675500,1,1273,2272000,6675000,272500,6675500,4000,1000000,238,2
22730006675000,273500,6675500,1,1274,2273000,6675000,273500,6675500,4000,1000000,238,2
22740006675000,274500,6675500,1,1275,2274000,6675000,274500,6675500,4000,1000000,238,2
22750006675000,275500,6675500,1,1276,2275000,6675000,275500,6675500,4000,1000000,238,2
22760006675000,276500,6675500,1,1277,2276000,6675000,276500,6675500,4000,1000000,238,2
22820006675000,282500,6675500,1,1283,2282000,6675000,282500,6675500,4000,1000000,235,2
22860006675000,286500,6675500,1,1287,2286000,6675000,286500,6675500,4000,1000000,235,2
22900006675000,290500,6675500,1,1291,2290000,6675000,290500,6675500,4000,1000000,235,2
22910006675000,291500,6675500,1,1292,2291000,6675000,291500,6675500,4000,1000000,235,2
22950006675000,295500,6675500,1,1296,2295000,6675000,295500,6675500,4000,1000000,235,2
