num_ambulances_day,num_ambulances_night,average_response_time
66,43,837.9906832298136
66,44,837.3307453416149
66,45,835.1739130434783
66,46,834.3687888198758
66,47,831.6048136645962
66,48,831.2826086956521
66,49,830.9076086956521
66,50,830.1840062111801
66,51,829.8260869565217
66,52,829.8260869565217
66,53,829.4378881987577
66,54,828.5993788819876
66,55,828.5993788819876
66,56,828.3291925465838
66,57,828.1350931677018
66,58,828.0442546583851
66,59,827.9976708074535
66,60,827.9976708074535
66,61,827.6739130434783
66,62,827.6739130434783
66,63,827.6739130434783
66,64,827.2321428571429
66,65,826.7197204968944
66,66,824.875
66,67,824.2018633540373
66,68,824.2018633540373
66,69,824.2018633540373
66,70,824.2018633540373
67,1,10463.976708074535
67,2,9027.156832298137
67,3,7844.303571428572
67,4,6881.251552795031
67,5,5995.22748447205
67,6,5080.811335403727
67,7,4155.775621118012
67,8,3206.385093167702
67,9,2669.478260869565
67,10,2014.1187888198758
67,11,1779.5784161490683
67,12,1422.4635093167701
67,13,1336.2313664596272
67,14,1175.458850931677
67,15,1099.4813664596272
67,16,1035.3276397515529
67,17,1009.7197204968944
67,18,983.0877329192547
67,19,966.860248447205
67,20,953.5667701863354
67,21,928.5225155279503
67,22,922.1094720496894
67,23,910.277950310559
67,24,898.5877329192547
67,25,886.860248447205
67,26,882.1094720496894
67,27,877.4891304347826
67,28,867.1677018633541
67,29,867.4332298136646
67,30,866.2406832298136
67,31,860.8035714285714
67,32,859.1172360248447
67,33,856.9386645962733
67,34,850.2282608695652
67,35,852.6614906832298
67,36,846.0093167701864
67,37,845.2639751552795
67,38,842.7996894409938
67,39,842.7996894409938
67,40,842.0791925465838
67,41,841.2958074534162
67,42,840.1444099378882
67,43,835.2965838509317
67,44,834.6366459627329
67,45,832.4798136645962
67,46,831.6746894409938
67,47,828.9107142857143
67,48,828.5885093167702
67,49,828.2135093167702
67,50,827.4899068322982
67,51,827.1319875776397
67,52,827.1319875776397
67,53,826.7437888198758
67,54,825.9052795031056
67,55,825.9052795031056
67,56,825.6350931677018
67,57,825.4409937888199
67,58,825.3501552795032
67,59,825.3035714285714
67,60,825.3035714285714
67,61,824.9798136645962
67,62,824.9798136645962
67,63,824.9798136645962
67,64,824.5380434782609
67,65,824.0256211180124
67,66,822.180900621118
67,67,821.5077639751553
67,68,821.5077639751553
67,69,821.5077639751553
67,70,821.5077639751553
68,1,10448.850155279502
68,2,8994.874223602485
68,3,7833.560559006211
68,4,6876.434782608696
68,5,5985.792701863354
68,6,5079.930124223602
68,7,4156.439440993789
68,8,3206.0644409937886
68,9,2669.271739130435
68,10,2011.2228260869565
68,11,1779.5310559006211
68,12,1434.317546583851
68,13,1311.0753105590063
68,14,1175.579192546584
68,15,1099.43400621118
68,16,1035.2802795031057
68,17,1009.3905279503106
68,18,983.0729813664597
68,19,968.9153726708074
68,20,953.5194099378882
68,21,928.4751552795032
68,22,922.0621118012423
68,23,910.2305900621118
68,24,898.5403726708074
68,25,886.8128881987577
68,26,882.0621118012423
68,27,877.4417701863354
68,28,867.1203416149068
68,29,867.3858695652174
68,30,866.1933229813665
68,31,860.7562111801242
68,32,859.0698757763976
68,33,856.8913043478261
68,34,850.180900621118
68,35,852.6141304347826
68,36,845.9619565217391
68,37,845.2166149068323
68,38,842.7523291925465
68,39,842.7523291925465
68,40,842.0318322981367
68,41,841.2484472049689
68,42,840.097049689441
68,43,835.2492236024844
68,44,834.5892857142857
68,45,832.4324534161491
68,46,831.6273291925465
68,47,828.8633540372671
68,48,828.541149068323
68,49,828.166149068323
68,50,827.4425465838509
68,51,827.0846273291926
68,52,827.0846273291926
68,53,826.6964285714286
68,54,825.8579192546584
68,55,825.8579192546584
68,56,825.5877329192547
68,57,825.3936335403727
68,58,825.3027950310559
68,59,825.2562111801242
68,60,825.2562111801242
68,61,824.9324534161491
68,62,824.9324534161491
68,63,824.9324534161491
68,64,824.4906832298136
68,65,823.9782608695652
68,66,822.1335403726708
68,67,821.460403726708
68,68,821.460403726708
68,69,821.460403726708
68,70,821.460403726708
69,1,10431.353260869566
69,2,9004.885093167703
69,3,7824.375776397515
69,4,6866.777173913043
69,5,5985.310559006211
69,6,5080.854813664596
69,7,4155.66847826087
69,8,3205.745341614907
69,9,2668.952639751553
69,10,2013.7523291925465
69,11,1779.2119565217392
69,12,1433.998447204969
69,13,1310.7562111801242
69,14,1181.2670807453417
69,15,1091.4673913043478
69,16,1035.232142857143
69,17,1009.3532608695652
69,18,982.7538819875776
69,19,966.4937888198758
69,20,953.2003105590062
69,21,928.1560559006211
69,22,921.7430124223603
69,23,909.9114906832298
69,24,898.2212732919255
69,25,886.4937888198758
69,26,881.7430124223603
69,27,877.1226708074535
69,28,866.8012422360248
69,29,867.0667701863354
69,30,865.8742236024844
69,31,860.4371118012423
69,32,858.7507763975156
69,33,856.5722049689441
69,34,849.861801242236
69,35,852.2950310559006
69,36,845.6428571428571
69,37,844.8975155279503
69,38,842.4332298136646
69,39,842.4332298136646
69,40,841.7127329192547
69,41,840.929347826087
69,42,839.777950310559
69,43,834.9301242236024
69,44,834.2701863354038
69,45,832.1133540372671
69,46,831.3082298136646
69,47,828.5442546583851
69,48,828.222049689441
69,49,827.847049689441
69,50,827.1234472049689
69,51,826.7655279503106
69,52,826.7655279503106
69,53,826.3773291925465
69,54,825.5388198757764
69,55,825.5388198757764
69,56,825.2686335403727
69,57,825.0745341614906
69,58,824.9836956521739
69,59,824.9371118012423
69,60,824.9371118012423
69,61,824.6133540372671
69,62,824.6133540372671
69,63,824.6133540372671
69,64,824.1715838509317
69,65,823.6591614906832
69,66,821.8144409937888
69,67,821.1413043478261
69,68,821.1413043478261
69,69,821.1413043478261
69,70,821.1413043478261
70,1,10406.490683229813
70,2,9001.438664596273
70,3,7814.989906832298
70,4,6865.444099378882
70,5,5981.792701863354
70,6,5078.124223602485
70,7,4152.376552795031
70,8,3205.304347826087
70,9,2662.954968944099
70,10,2013.3113354037266
70,11,1778.6451863354037
70,12,1421.6560559006211
70,13,1310.3152173913043
70,14,1174.819099378882
70,15,1098.8478260869565
70,16,1034.5201863354037
70,17,1008.6304347826087
70,18,982.8633540372671
70,19,968.1552795031056
70,20,952.7593167701864
70,21,927.7150621118012
70,22,921.3020186335403
70,23,909.47049689441
70,24,897.7802795031056
70,25,886.0527950310559
70,26,881.3020186335403
70,27,876.6816770186335
70,28,866.360248447205
70,29,866.6257763975156
70,30,865.4332298136646
70,31,859.9961180124224
70,32,858.3097826086956
70,33,856.1312111801242
70,34,849.4208074534162
70,35,851.8540372670808
70,36,845.2018633540373
70,37,844.4565217391304
70,38,841.9922360248447
70,39,841.9922360248447
70,40,841.2717391304348
70,41,840.4883540372671
70,42,839.3369565217391
70,43,834.4891304347826
70,44,833.8291925465838
70,45,831.6723602484471
70,46,830.8672360248447
70,47,828.1032608695652
70,48,827.7810559006211
70,49,827.4060559006211
70,50,826.6824534161491
70,51,826.3245341614906
70,52,826.3245341614906
70,53,825.9363354037267
70,54,825.0978260869565
70,55,825.0978260869565
70,56,824.8276397515529
70,57,824.6335403726708
70,58,824.5427018633541
70,59,824.4961180124224
70,60,824.4961180124224
70,61,824.1723602484471
70,62,824.1723602484471
70,63,824.1723602484471
70,64,823.7305900621118
70,65,823.2181677018633
70,66,821.3734472049689
70,67,820.7003105590062
70,68,820.7003105590062
70,69,820.7003105590062
70,70,820.7003105590062
